"player","points","cells","social_info","unique_rounds","env_number","age","gender","soc_info_round","participantNr","gempresent","round","tot_points","attempt_refresh","gem","trial","group","cell","x","y","uniqueID","choice","round_gem_found","gem_found_how","gem_found","copy","social_info_use","performance_group","performance_group_f","demonstrator","demo_type","p_value_rand","mean_points","sd_points","z","gem_cell","gemlabel","remain_gem","demo_quality","demo_quality_f","age_f","treatment"
106,59,38,11,2538,1,32,1,921,NA,0,6,339,0,0,16,"adults",37,5,4,212,37,NA,NA,0,0,"ignore",2,"medium",921,"no_gem",0.0000000000000000000000000342476894712383,13.56,32.4847143540876,1.39881174587832,NA,"gem absent",NA,"medium","medium","adults","adu_medium"
106,59,38,11,2538,1,32,1,921,NA,0,6,339,0,0,17,"adults",37,5,4,212,37,NA,NA,0,0,"ignore",2,"medium",921,"no_gem",0.0000000000000000000000000342476894712383,13.56,32.4847143540876,1.39881174587832,NA,"gem absent",NA,"medium","medium","adults","adu_medium"
106,46,38,11,2538,1,32,1,921,NA,0,6,339,0,0,18,"adults",37,5,4,212,37,NA,NA,0,0,"ignore",2,"medium",921,"no_gem",0.0000000000000000000000000342476894712383,13.56,32.4847143540876,0.998623526326867,NA,"gem absent",NA,"medium","medium","adults","adu_medium"
106,21,47,11,2538,1,32,1,921,NA,0,6,339,0,0,19,"adults",46,6,5,212,46,NA,NA,0,0,"ignore",2,"medium",921,"no_gem",0.0000000000000000000000000342476894712383,13.56,32.4847143540876,0.229030796420219,NA,"gem absent",NA,"medium","medium","adults","adu_medium"
106,-9,1,11,2538,1,32,1,921,NA,0,6,339,0,0,20,"adults",0,0,0,212,0,NA,NA,0,0,"ignore",2,"medium",921,"no_gem",0.0000000000000000000000000342476894712383,13.56,32.4847143540876,-0.69448047946776,NA,"gem absent",NA,"medium","medium","adults","adu_medium"
106,7,9,11,2538,1,32,1,921,NA,0,6,339,0,0,21,"adults",8,0,1,212,8,NA,NA,0,0,"ignore",2,"medium",921,"no_gem",0.0000000000000000000000000342476894712383,13.56,32.4847143540876,-0.201941132327505,NA,"gem absent",NA,"medium","medium","adults","adu_medium"
106,54,38,11,2538,1,32,1,921,NA,0,6,339,0,0,22,"adults",37,5,4,212,37,NA,NA,0,0,"ignore",2,"medium",921,"no_gem",0.0000000000000000000000000342476894712383,13.56,32.4847143540876,1.244893199897,NA,"gem absent",NA,"medium","medium","adults","adu_medium"
106,-37,54,11,2538,1,32,1,921,NA,0,6,339,0,0,23,"adults",53,5,6,212,53,NA,NA,0,0,"ignore",2,"medium",921,"no_gem",0.0000000000000000000000000342476894712383,13.56,32.4847143540876,-1.55642433696321,NA,"gem absent",NA,"medium","medium","adults","adu_medium"
106,-10,26,11,2538,1,32,1,921,NA,0,6,339,0,0,24,"adults",25,1,3,212,25,NA,NA,0,0,"ignore",2,"medium",921,"no_gem",0.0000000000000000000000000342476894712383,13.56,32.4847143540876,-0.725264188664026,NA,"gem absent",NA,"medium","medium","adults","adu_medium"
106,49,38,11,2538,1,32,1,921,NA,0,6,339,0,0,25,"adults",37,5,4,212,37,NA,NA,0,0,"ignore",2,"medium",921,"no_gem",0.0000000000000000000000000342476894712383,13.56,32.4847143540876,1.09097465391567,NA,"gem absent",NA,"medium","medium","adults","adu_medium"
106,-23,8,64,2539,2,32,1,2195,NA,0,7,471,0,0,1,"adults",7,7,0,212,7,NA,NA,0,0,"ignore",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,-1.3076766674733,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,-22,1,57,2539,2,32,1,2195,NA,0,7,471,0,0,2,"adults",0,0,0,212,0,NA,NA,0,0,"ignore",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,-1.27642244501935,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,4,50,8,2539,2,32,1,2195,NA,0,7,471,0,0,3,"adults",49,1,6,212,49,NA,NA,0,0,"ignore",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,-0.463812661216629,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,30,17,8,2539,2,32,1,2195,NA,0,7,471,0,0,4,"adults",16,0,2,212,16,NA,NA,0,0,"ignore",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,0.348797122586091,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,-15,9,8,2539,2,32,1,2195,NA,0,7,471,0,0,5,"adults",8,0,1,212,8,NA,NA,0,1,"copy",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,-1.05764288784169,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,-21,10,21,2539,2,32,1,2195,NA,0,7,471,0,0,6,"adults",9,1,1,212,9,NA,NA,0,0,"ignore",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,-1.2451682225654,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,42,22,21,2539,2,32,1,2195,NA,0,7,471,0,0,7,"adults",21,5,2,212,21,NA,NA,0,1,"copy",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,0.7238477920335,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,10,39,21,2539,2,32,1,2195,NA,0,7,471,0,0,8,"adults",38,6,4,212,38,NA,NA,0,0,"ignore",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,-0.276287326492925,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,41,46,21,2539,2,32,1,2195,NA,0,7,471,0,0,9,"adults",45,5,5,212,45,NA,NA,0,0,"ignore",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,0.692593569579549,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,49,45,21,2539,2,32,1,2195,NA,0,7,471,0,0,10,"adults",44,4,5,212,44,NA,NA,0,0,"ignore",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,0.942627349211155,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,50,45,21,2539,2,32,1,2195,NA,0,7,471,0,0,11,"adults",44,4,5,212,44,NA,NA,0,0,"ignore",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,0.973881571665106,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,37,44,21,2539,2,32,1,2195,NA,0,7,471,0,0,12,"adults",43,3,5,212,43,NA,NA,0,0,"ignore",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,0.567576679763746,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,19,36,18,2539,2,32,1,2195,NA,0,7,471,0,0,13,"adults",35,3,4,212,35,NA,NA,0,0,"ignore",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,0.00500067559263213,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,12,28,18,2539,2,32,1,2195,NA,0,7,471,0,0,14,"adults",27,3,3,212,27,NA,NA,0,0,"ignore",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,-0.213778881585023,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,39,19,18,2539,2,32,1,2195,NA,0,7,471,0,0,15,"adults",18,2,2,212,18,NA,NA,0,1,"copy",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,0.630085124671648,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,-9,12,18,2539,2,32,1,2195,NA,0,7,471,0,0,16,"adults",11,3,1,212,11,NA,NA,0,0,"ignore",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,-0.870117553117989,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,-7,13,18,2539,2,32,1,2195,NA,0,7,471,0,0,17,"adults",12,4,1,212,12,NA,NA,0,0,"ignore",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,-0.807609108210088,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,51,45,21,2539,2,32,1,2195,NA,0,7,471,0,0,18,"adults",44,4,5,212,44,NA,NA,0,0,"ignore",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,1.00513579411906,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,-41,53,21,2539,2,32,1,2195,NA,0,7,471,0,0,19,"adults",52,4,6,212,52,NA,NA,0,0,"ignore",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,-1.87025267164441,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,51,54,21,2539,2,32,1,2195,NA,0,7,471,0,0,20,"adults",53,5,6,212,53,NA,NA,0,0,"ignore",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,1.00513579411906,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,51,54,21,2539,2,32,1,2195,NA,0,7,471,0,0,21,"adults",53,5,6,212,53,NA,NA,0,0,"ignore",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,1.00513579411906,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,50,54,21,2539,2,32,1,2195,NA,0,7,471,0,0,22,"adults",53,5,6,212,53,NA,NA,0,0,"ignore",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,0.973881571665106,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,-34,55,21,2539,2,32,1,2195,NA,0,7,471,0,0,23,"adults",54,6,6,212,54,NA,NA,0,0,"ignore",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,-1.65147311446676,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,51,47,21,2539,2,32,1,2195,NA,0,7,471,0,0,24,"adults",46,6,5,212,46,NA,NA,0,0,"ignore",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,1.00513579411906,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,56,47,21,2539,2,32,1,2195,NA,0,7,471,0,0,25,"adults",46,6,5,212,46,NA,NA,0,0,"ignore",2,"medium",2195,"never_exploit_no_gem",0.0000000000000000000000000342476894712383,18.84,31.9956767913,1.16140690638881,NA,"gem absent",NA,"worst","worst","adults","adu_worst"
106,-22,8,28,2540,9,32,1,504,NA,1,8,5313,0,0,1,"adults",7,7,0,212,7,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,-2.29383758720048,63,"gem present",NA,"medium","medium","adults","adu_medium"
106,263,64,36,2540,9,32,1,504,NA,1,8,5313,0,1,2,"adults",63,7,7,212,63,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,0.493744334819547,63,"gem present",NA,"medium","medium","adults","adu_medium"
106,-28,57,29,2540,9,32,1,504,NA,1,8,5313,0,0,3,"adults",56,0,7,212,56,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,-2.3525235224009,63,"gem present",0,"medium","medium","adults","adu_medium"
106,46,1,37,2540,9,32,1,504,NA,1,8,5313,0,0,4,"adults",0,0,0,212,0,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,-1.6287303215957,63,"gem present",0,"medium","medium","adults","adu_medium"
106,26,30,11,2540,9,32,1,504,NA,1,8,5313,0,0,5,"adults",29,5,3,212,29,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,-1.82435010559711,63,"gem present",0,"medium","medium","adults","adu_medium"
106,263,64,51,2540,9,32,1,504,NA,1,8,5313,0,1,6,"adults",63,7,7,212,63,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,0.493744334819547,63,"gem present",1,"medium","medium","adults","adu_medium"
106,261,64,51,2540,9,32,1,504,NA,1,8,5313,0,1,7,"adults",63,7,7,212,63,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,0.474182356419406,63,"gem present",1,"medium","medium","adults","adu_medium"
106,261,64,51,2540,9,32,1,504,NA,1,8,5313,0,1,8,"adults",63,7,7,212,63,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,0.474182356419406,63,"gem present",1,"medium","medium","adults","adu_medium"
106,264,64,51,2540,9,32,1,504,NA,1,8,5313,0,1,9,"adults",63,7,7,212,63,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,0.503525324019617,63,"gem present",1,"medium","medium","adults","adu_medium"
106,261,64,51,2540,9,32,1,504,NA,1,8,5313,0,1,10,"adults",63,7,7,212,63,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,0.474182356419406,63,"gem present",1,"medium","medium","adults","adu_medium"
106,50,52,51,2540,9,32,1,504,NA,1,8,5313,0,0,11,"adults",51,3,6,212,51,2,"explore",1,1,"copy",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,-1.58960636479542,63,"gem present",0,"medium","medium","adults","adu_medium"
106,263,64,51,2540,9,32,1,504,NA,1,8,5313,0,1,12,"adults",63,7,7,212,63,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,0.493744334819547,63,"gem present",1,"medium","medium","adults","adu_medium"
106,262,64,51,2540,9,32,1,504,NA,1,8,5313,0,1,13,"adults",63,7,7,212,63,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,0.483963345619477,63,"gem present",1,"medium","medium","adults","adu_medium"
106,261,64,51,2540,9,32,1,504,NA,1,8,5313,0,1,14,"adults",63,7,7,212,63,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,0.474182356419406,63,"gem present",1,"medium","medium","adults","adu_medium"
106,261,64,51,2540,9,32,1,504,NA,1,8,5313,0,1,15,"adults",63,7,7,212,63,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,0.474182356419406,63,"gem present",1,"medium","medium","adults","adu_medium"
106,261,64,51,2540,9,32,1,504,NA,1,8,5313,0,1,16,"adults",63,7,7,212,63,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,0.474182356419406,63,"gem present",1,"medium","medium","adults","adu_medium"
106,263,64,51,2540,9,32,1,504,NA,1,8,5313,0,1,17,"adults",63,7,7,212,63,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,0.493744334819547,63,"gem present",1,"medium","medium","adults","adu_medium"
106,262,64,51,2540,9,32,1,504,NA,1,8,5313,0,1,18,"adults",63,7,7,212,63,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,0.483963345619477,63,"gem present",1,"medium","medium","adults","adu_medium"
106,262,64,51,2540,9,32,1,504,NA,1,8,5313,0,1,19,"adults",63,7,7,212,63,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,0.483963345619477,63,"gem present",1,"medium","medium","adults","adu_medium"
106,262,64,51,2540,9,32,1,504,NA,1,8,5313,0,1,20,"adults",63,7,7,212,63,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,0.483963345619477,63,"gem present",1,"medium","medium","adults","adu_medium"
106,260,64,51,2540,9,32,1,504,NA,1,8,5313,0,1,21,"adults",63,7,7,212,63,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,0.464401367219336,63,"gem present",1,"medium","medium","adults","adu_medium"
106,263,64,51,2540,9,32,1,504,NA,1,8,5313,0,1,22,"adults",63,7,7,212,63,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,0.493744334819547,63,"gem present",1,"medium","medium","adults","adu_medium"
106,262,64,51,2540,9,32,1,504,NA,1,8,5313,0,1,23,"adults",63,7,7,212,63,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,0.483963345619477,63,"gem present",1,"medium","medium","adults","adu_medium"
106,262,64,51,2540,9,32,1,504,NA,1,8,5313,0,1,24,"adults",63,7,7,212,63,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,0.483963345619477,63,"gem present",1,"medium","medium","adults","adu_medium"
106,264,64,51,2540,9,32,1,504,NA,1,8,5313,0,1,25,"adults",63,7,7,212,63,2,"explore",1,0,"ignore",3,"high",504,"gem_not_found",0.0000000000000000000000000342476894712383,212.52,102.23914775336,0.503525324019617,63,"gem present",1,"medium","medium","adults","adu_medium"
106,23,8,27,2541,10,32,1,795,NA,1,9,1912,0,0,1,"adults",7,7,0,212,7,19,"copy",1,0,"ignore",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,-0.496759716605673,45,"gem present",NA,"best","best","adults","adu_best"
106,20,64,27,2541,10,32,1,795,NA,1,9,1912,0,0,2,"adults",63,7,7,212,63,19,"copy",1,0,"ignore",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,-0.524625818883478,45,"gem present",NA,"best","best","adults","adu_best"
106,-62,28,27,2541,10,32,1,795,NA,1,9,1912,0,0,3,"adults",27,3,3,212,27,19,"copy",1,1,"copy",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,-1.28629928114349,45,"gem present",NA,"best","best","adults","adu_best"
106,41,57,27,2541,10,32,1,795,NA,1,9,1912,0,0,4,"adults",56,0,7,212,56,19,"copy",1,0,"ignore",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,-0.329563102938842,45,"gem present",NA,"best","best","adults","adu_best"
106,34,1,27,2541,10,32,1,795,NA,1,9,1912,0,0,5,"adults",0,0,0,212,0,19,"copy",1,0,"ignore",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,-0.394584008253721,45,"gem present",NA,"best","best","adults","adu_best"
106,30,2,27,2541,10,32,1,795,NA,1,9,1912,0,0,6,"adults",1,1,0,212,1,19,"copy",1,0,"ignore",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,-0.431738811290794,45,"gem present",NA,"best","best","adults","adu_best"
106,-7,3,27,2541,10,32,1,795,NA,1,9,1912,0,0,7,"adults",2,2,0,212,2,19,"copy",1,0,"ignore",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,-0.775420739383724,45,"gem present",NA,"best","best","adults","adu_best"
106,-24,9,27,2541,10,32,1,795,NA,1,9,1912,0,0,8,"adults",8,0,1,212,8,19,"copy",1,0,"ignore",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,-0.933328652291287,45,"gem present",NA,"best","best","adults","adu_best"
106,20,17,27,2541,10,32,1,795,NA,1,9,1912,0,0,9,"adults",16,0,2,212,16,19,"copy",1,0,"ignore",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,-0.524625818883478,45,"gem present",NA,"best","best","adults","adu_best"
106,47,25,27,2541,10,32,1,795,NA,1,9,1912,0,0,10,"adults",24,0,3,212,24,19,"copy",1,0,"ignore",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,-0.273830898383232,45,"gem present",NA,"best","best","adults","adu_best"
106,-62,33,22,2541,10,32,1,795,NA,1,9,1912,0,0,11,"adults",32,0,4,212,32,19,"copy",1,0,"ignore",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,-1.28629928114349,45,"gem present",NA,"best","best","adults","adu_best"
106,45,41,30,2541,10,32,1,795,NA,1,9,1912,0,0,12,"adults",40,0,5,212,40,19,"copy",1,0,"ignore",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,-0.292408299901769,45,"gem present",NA,"best","best","adults","adu_best"
106,-13,49,46,2541,10,32,1,795,NA,1,9,1912,0,0,13,"adults",48,0,6,212,48,19,"copy",1,0,"ignore",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,-0.831152943939334,45,"gem present",NA,"best","best","adults","adu_best"
106,42,25,46,2541,10,32,1,795,NA,1,9,1912,0,0,14,"adults",24,0,3,212,24,19,"copy",1,0,"ignore",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,-0.320274402179574,45,"gem present",NA,"best","best","adults","adu_best"
106,47,41,22,2541,10,32,1,795,NA,1,9,1912,0,0,15,"adults",40,0,5,212,40,19,"copy",1,0,"ignore",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,-0.273830898383232,45,"gem present",NA,"best","best","adults","adu_best"
106,33,23,45,2541,10,32,1,795,NA,1,9,1912,0,0,16,"adults",22,6,2,212,22,19,"copy",1,0,"ignore",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,-0.403872709012989,45,"gem present",NA,"best","best","adults","adu_best"
106,-1,47,45,2541,10,32,1,795,NA,1,9,1912,0,0,17,"adults",46,6,5,212,46,19,"copy",1,0,"ignore",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,-0.719688534828114,45,"gem present",NA,"best","best","adults","adu_best"
106,24,48,45,2541,10,32,1,795,NA,1,9,1912,0,0,18,"adults",47,7,5,212,47,19,"copy",1,0,"ignore",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,-0.487471015846404,45,"gem present",NA,"best","best","adults","adu_best"
106,234,46,45,2541,10,32,1,795,NA,1,9,1912,0,1,19,"adults",45,5,5,212,45,19,"copy",1,1,"copy",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,1.46315614359995,45,"gem present",NA,"best","best","adults","adu_best"
106,247,46,45,2541,10,32,1,795,NA,1,9,1912,0,1,20,"adults",45,5,5,212,45,19,"copy",1,1,"copy",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,1.58390925347044,45,"gem present",1,"best","best","adults","adu_best"
106,241,46,45,2541,10,32,1,795,NA,1,9,1912,0,1,21,"adults",45,5,5,212,45,19,"copy",1,1,"copy",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,1.52817704891483,45,"gem present",1,"best","best","adults","adu_best"
106,239,46,45,2541,10,32,1,795,NA,1,9,1912,0,1,22,"adults",45,5,5,212,45,19,"copy",1,1,"copy",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,1.5095996473963,45,"gem present",1,"best","best","adults","adu_best"
106,235,46,45,2541,10,32,1,795,NA,1,9,1912,0,1,23,"adults",45,5,5,212,45,19,"copy",1,1,"copy",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,1.47244484435922,45,"gem present",1,"best","best","adults","adu_best"
106,245,46,45,2541,10,32,1,795,NA,1,9,1912,0,1,24,"adults",45,5,5,212,45,19,"copy",1,1,"copy",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,1.56533185195191,45,"gem present",1,"best","best","adults","adu_best"
106,234,46,45,2541,10,32,1,795,NA,1,9,1912,0,1,25,"adults",45,5,5,212,45,19,"copy",1,1,"copy",2,"medium",795,"gem_found",0.0000000000000000000000000342476894712383,76.48,107.657682803721,1.46315614359995,45,"gem present",1,"best","best","adults","adu_best"
106,-50,8,11,2542,5,32,1,1625,NA,1,10,4251,0,0,1,"adults",7,7,0,212,7,9,"copy",1,0,"ignore",3,"high",1625,"gem_found",0.0000000000000000000000000342476894712383,170.04,133.063418464029,-1.6536475805293,20,"gem present",NA,"best","best","adults","adu_best"
106,-69,64,34,2542,5,32,1,1625,NA,1,10,4251,0,0,2,"adults",63,7,7,212,63,9,"copy",1,0,"ignore",3,"high",1625,"gem_found",0.0000000000000000000000000342476894712383,170.04,133.063418464029,-1.79643663720108,20,"gem present",NA,"best","best","adults","adu_best"
106,-35,57,54,2542,5,32,1,1625,NA,1,10,4251,0,0,3,"adults",56,0,7,212,56,9,"copy",1,0,"ignore",3,"high",1625,"gem_found",0.0000000000000000000000000342476894712383,170.04,133.063418464029,-1.54091937789369,20,"gem present",NA,"best","best","adults","adu_best"
106,-22,1,44,2542,5,32,1,1625,NA,1,10,4251,0,0,4,"adults",0,0,0,212,0,9,"copy",1,0,"ignore",3,"high",1625,"gem_found",0.0000000000000000000000000342476894712383,170.04,133.063418464029,-1.44322160227617,20,"gem present",NA,"best","best","adults","adu_best"
106,50,2,22,2542,5,32,1,1625,NA,1,10,4251,0,0,5,"adults",1,1,0,212,1,9,"copy",1,0,"ignore",3,"high",1625,"gem_found",0.0000000000000000000000000342476894712383,170.04,133.063418464029,-0.902126229625239,20,"gem present",NA,"best","best","adults","adu_best"
106,53,3,20,2542,5,32,1,1625,NA,1,10,4251,0,0,6,"adults",2,2,0,212,2,9,"copy",1,0,"ignore",3,"high",1625,"gem_found",0.0000000000000000000000000342476894712383,170.04,133.063418464029,-0.879580589098117,20,"gem present",NA,"best","best","adults","adu_best"
106,-33,4,20,2542,5,32,1,1625,NA,1,10,4251,0,0,7,"adults",3,3,0,212,3,9,"copy",1,0,"ignore",3,"high",1625,"gem_found",0.0000000000000000000000000342476894712383,170.04,133.063418464029,-1.52588895087561,20,"gem present",NA,"best","best","adults","adu_best"
106,-26,5,20,2542,5,32,1,1625,NA,1,10,4251,0,0,8,"adults",4,4,0,212,4,9,"copy",1,0,"ignore",3,"high",1625,"gem_found",0.0000000000000000000000000342476894712383,170.04,133.063418464029,-1.47328245631233,20,"gem present",NA,"best","best","adults","adu_best"
106,269,21,20,2542,5,32,1,1625,NA,1,10,4251,0,1,9,"adults",20,4,2,212,20,9,"copy",1,1,"copy",3,"high",1625,"gem_found",0.0000000000000000000000000342476894712383,170.04,133.063418464029,0.743705528854662,20,"gem present",NA,"best","best","adults","adu_best"
106,267,21,20,2542,5,32,1,1625,NA,1,10,4251,0,1,10,"adults",20,4,2,212,20,9,"copy",1,1,"copy",3,"high",1625,"gem_found",0.0000000000000000000000000342476894712383,170.04,133.063418464029,0.728675101836581,20,"gem present",1,"best","best","adults","adu_best"
106,263,21,20,2542,5,32,1,1625,NA,1,10,4251,0,1,11,"adults",20,4,2,212,20,9,"copy",1,1,"copy",3,"high",1625,"gem_found",0.0000000000000000000000000342476894712383,170.04,133.063418464029,0.698614247800418,20,"gem present",1,"best","best","adults","adu_best"
